cidade,cidade_id,safra,variavel_alvo,cultivo,cenario,valor,modelo
Mata,17,2032,quantidade_produzida,soja,ssp370,11812.9140625,30 anos
Mata,17,2033,quantidade_produzida,soja,ssp370,13389.72265625,30 anos
Mata,17,2034,quantidade_produzida,soja,ssp370,12718.099609375,30 anos
Nova Esperanca do Sul,18,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Nova Palma,19,2025,quantidade_produzida,soja,ssp370,41923.5625,30 anos
Nova Palma,19,2026,quantidade_produzida,soja,ssp370,49390.24609375,30 anos
Nova Palma,19,2027,quantidade_produzida,soja,ssp370,49028.8828125,30 anos
Nova Palma,19,2028,quantidade_produzida,soja,ssp370,34882.0703125,30 anos
Nova Palma,19,2029,quantidade_produzida,soja,ssp370,32765.671875,30 anos
Nova Palma,19,2030,quantidade_produzida,soja,ssp370,45804.640625,30 anos
Nova Palma,19,2031,quantidade_produzida,soja,ssp370,39754.8125,30 anos
Nova Palma,19,2032,quantidade_produzida,soja,ssp370,76860.59375,30 anos
Nova Palma,19,2033,quantidade_produzida,soja,ssp370,66381.671875,30 anos
Nova Palma,19,2034,quantidade_produzida,soja,ssp370,73419.7109375,30 anos
Novo Cabrais,20,2025,quantidade_produzida,soja,ssp370,21962.37109375,30 anos
Novo Cabrais,20,2026,quantidade_produzida,soja,ssp370,27645.169921875,30 anos
Novo Cabrais,20,2027,quantidade_produzida,soja,ssp370,29754.970703125,30 anos
Novo Cabrais,20,2028,quantidade_produzida,soja,ssp370,19726.890625,30 anos
Novo Cabrais,20,2029,quantidade_produzida,soja,ssp370,21405.6015625,30 anos
Novo Cabrais,20,2030,quantidade_produzida,soja,ssp370,26238.298828125,30 anos
Novo Cabrais,20,2031,quantidade_produzida,soja,ssp370,23027.65625,30 anos
Novo Cabrais,20,2032,quantidade_produzida,soja,ssp370,39957.7890625,30 anos
Novo Cabrais,20,2033,quantidade_produzida,soja,ssp370,37713.67578125,30 anos
Novo Cabrais,20,2034,quantidade_produzida,soja,ssp370,40649.06640625,30 anos
Paraiso do Sul,21,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Paraiso do Sul,21,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Pinhal Grande,22,2025,quantidade_produzida,soja,ssp370,108485.53125,30 anos
Pinhal Grande,22,2026,quantidade_produzida,soja,ssp370,127806.8984375,30 anos
Pinhal Grande,22,2027,quantidade_produzida,soja,ssp370,126871.921875,30 anos
Pinhal Grande,22,2028,quantidade_produzida,soja,ssp370,95865.1171875,30 anos
Pinhal Grande,22,2029,quantidade_produzida,soja,ssp370,87574.171875,30 anos
Pinhal Grande,22,2030,quantidade_produzida,soja,ssp370,123496.375,30 anos
Pinhal Grande,22,2031,quantidade_produzida,soja,ssp370,105753.359375,30 anos
Pinhal Grande,22,2032,quantidade_produzida,soja,ssp370,206310.328125,30 anos
Pinhal Grande,22,2033,quantidade_produzida,soja,ssp370,176108.5,30 anos
Pinhal Grande,22,2034,quantidade_produzida,soja,ssp370,199425.171875,30 anos
Quevedos,23,2025,quantidade_produzida,soja,ssp370,193649.078125,30 anos
Quevedos,23,2026,quantidade_produzida,soja,ssp370,234694.90625,30 anos
Quevedos,23,2027,quantidade_produzida,soja,ssp370,227879.03125,30 anos
Quevedos,23,2028,quantidade_produzida,soja,ssp370,170884.65625,30 anos
Quevedos,23,2029,quantidade_produzida,soja,ssp370,162778.0,30 anos
Quevedos,23,2030,quantidade_produzida,soja,ssp370,224273.125,30 anos
Quevedos,23,2031,quantidade_produzida,soja,ssp370,179865.4375,30 anos
Quevedos,23,2032,quantidade_produzida,soja,ssp370,335160.96875,30 anos
Quevedos,23,2033,quantidade_produzida,soja,ssp370,316637.46875,30 anos
Quevedos,23,2034,quantidade_produzida,soja,ssp370,374402.3125,30 anos
Restinga Seca,24,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Restinga Seca,24,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Santa Margarida do Sul,25,2025,quantidade_produzida,soja,ssp370,132737.703125,30 anos
Santa Margarida do Sul,25,2026,quantidade_produzida,soja,ssp370,159726.421875,30 anos
Santa Margarida do Sul,25,2027,quantidade_produzida,soja,ssp370,164478.765625,30 anos
Santa Margarida do Sul,25,2028,quantidade_produzida,soja,ssp370,101521.640625,30 anos
Santa Margarida do Sul,25,2029,quantidade_produzida,soja,ssp370,126601.90625,30 anos
Santa Margarida do Sul,25,2030,quantidade_produzida,soja,ssp370,151831.09375,30 anos
Santa Margarida do Sul,25,2031,quantidade_produzida,soja,ssp370,129420.296875,30 anos
Santa Margarida do Sul,25,2032,quantidade_produzida,soja,ssp370,239514.0625,30 anos
Santa Margarida do Sul,25,2033,quantidade_produzida,soja,ssp370,214291.03125,30 anos
Santa Margarida do Sul,25,2034,quantidade_produzida,soja,ssp370,222689.578125,30 anos
Santa Maria,26,2025,quantidade_produzida,soja,ssp370,180385.59375,30 anos
Santa Maria,26,2026,quantidade_produzida,soja,ssp370,241421.390625,30 anos
Santa Maria,26,2027,quantidade_produzida,soja,ssp370,223630.046875,30 anos
Santa Maria,26,2028,quantidade_produzida,soja,ssp370,161389.3125,30 anos
Santa Maria,26,2029,quantidade_produzida,soja,ssp370,180175.671875,30 anos
Santa Maria,26,2030,quantidade_produzida,soja,ssp370,214794.765625,30 anos
Santa Maria,26,2031,quantidade_produzida,soja,ssp370,184188.109375,30 anos
Santa Maria,26,2032,quantidade_produzida,soja,ssp370,287565.6875,30 anos
Santa Maria,26,2033,quantidade_produzida,soja,ssp370,318397.375,30 anos
Santa Maria,26,2034,quantidade_produzida,soja,ssp370,308548.90625,30 anos
Santana da Boa Vista,27,2025,quantidade_produzida,soja,ssp370,55964.8515625,30 anos
Santana da Boa Vista,27,2026,quantidade_produzida,soja,ssp370,70030.8828125,30 anos
Santana da Boa Vista,27,2027,quantidade_produzida,soja,ssp370,71747.7265625,30 anos
Santana da Boa Vista,27,2028,quantidade_produzida,soja,ssp370,48566.57421875,30 anos
Santana da Boa Vista,27,2029,quantidade_produzida,soja,ssp370,57550.6875,30 anos
Santana da Boa Vista,27,2030,quantidade_produzida,soja,ssp370,70235.28125,30 anos
Santana da Boa Vista,27,2031,quantidade_produzida,soja,ssp370,59588.20703125,30 anos
Santana da Boa Vista,27,2032,quantidade_produzida,soja,ssp370,101322.8671875,30 anos
Santana da Boa Vista,27,2033,quantidade_produzida,soja,ssp370,92030.8203125,30 anos
Santana da Boa Vista,27,2034,quantidade_produzida,soja,ssp370,110904.8515625,30 anos
Santiago,28,2025,quantidade_produzida,soja,ssp370,99748.375,30 anos
Santiago,28,2026,quantidade_produzida,soja,ssp370,137000.390625,30 anos
Santiago,28,2027,quantidade_produzida,soja,ssp370,135312.375,30 anos
Santiago,28,2028,quantidade_produzida,soja,ssp370,81604.84375,30 anos
Santiago,28,2029,quantidade_produzida,soja,ssp370,86324.3125,30 anos
Santiago,28,2030,quantidade_produzida,soja,ssp370,115756.4296875,30 anos
Santiago,28,2031,quantidade_produzida,soja,ssp370,89395.8515625,30 anos
Santiago,28,2032,quantidade_produzida,soja,ssp370,134759.25,30 anos
Santiago,28,2033,quantidade_produzida,soja,ssp370,182719.703125,30 anos
Santiago,28,2034,quantidade_produzida,soja,ssp370,192901.84375,30 anos
Sao Francisco de Assis,29,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Gabriel,30,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Pedro do Sul,33,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Sepe,34,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2025,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2026,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2027,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2028,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2029,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2030,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2031,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2032,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2033,quantidade_produzida,soja,ssp370,0.0,30 anos
Sao Vicente do Sul,35,2034,quantidade_produzida,soja,ssp370,0.0,30 anos
Silveira Martins,36,2025,quantidade_produzida,soja,ssp370,24100.53125,30 anos
Silveira Martins,36,2026,quantidade_produzida,soja,ssp370,31144.767578125,30 anos
Silveira Martins,36,2027,quantidade_produzida,soja,ssp370,28615.5546875,30 anos
Silveira Martins,36,2028,quantidade_produzida,soja,ssp370,20226.642578125,30 anos
Silveira Martins,36,2029,quantidade_produzida,soja,ssp370,21869.734375,30 anos
Silveira Martins,36,2030,quantidade_produzida,soja,ssp370,26189.19921875,30 anos
Silveira Martins,36,2031,quantidade_produzida,soja,ssp370,25498.515625,30 anos
Silveira Martins,36,2032,quantidade_produzida,soja,ssp370,40180.578125,30 anos
Silveira Martins,36,2033,quantidade_produzida,soja,ssp370,39326.05859375,30 anos
Silveira Martins,36,2034,quantidade_produzida,soja,ssp370,40881.0859375,30 anos
Toropi,37,2025,quantidade_produzida,soja,ssp370,3760.4765625,30 anos
Toropi,37,2026,quantidade_produzida,soja,ssp370,5234.248046875,30 anos
Toropi,37,2027,quantidade_produzida,soja,ssp370,4897.53125,30 anos
Toropi,37,2028,quantidade_produzida,soja,ssp370,3393.39208984375,30 anos
Toropi,37,2029,quantidade_produzida,soja,ssp370,3837.585205078125,30 anos
Toropi,37,2030,quantidade_produzida,soja,ssp370,4476.44970703125,30 anos
Toropi,37,2031,quantidade_produzida,soja,ssp370,4205.888671875,30 anos
Toropi,37,2032,quantidade_produzida,soja,ssp370,6001.3212890625,30 anos
Toropi,37,2033,quantidade_produzida,soja,ssp370,6802.78515625,30 anos
Toropi,37,2034,quantidade_produzida,soja,ssp370,6640.1640625,30 anos
Unistalda,38,2025,quantidade_produzida,soja,ssp370,41201.4140625,30 anos
Unistalda,38,2026,quantidade_produzida,soja,ssp370,57358.25,30 anos
Unistalda,38,2027,quantidade_produzida,soja,ssp370,56055.984375,30 anos
Unistalda,38,2028,quantidade_produzida,soja,ssp370,33445.34765625,30 anos
Unistalda,38,2029,quantidade_produzida,soja,ssp370,35735.97265625,30 anos
Unistalda,38,2030,quantidade_produzida,soja,ssp370,47445.3515625,30 anos
Unistalda,38,2031,quantidade_produzida,soja,ssp370,36667.66796875,30 anos
Unistalda,38,2032,quantidade_produzida,soja,ssp370,55719.9296875,30 anos
Unistalda,38,2033,quantidade_produzida,soja,ssp370,75562.09375,30 anos
Unistalda,38,2034,quantidade_produzida,soja,ssp370,79128.7265625,30 anos
Vila Nova do Sul,39,2025,quantidade_produzida,soja,ssp370,30268.673828125,30 anos
Vila Nova do Sul,39,2026,quantidade_produzida,soja,ssp370,37296.546875,30 anos
Vila Nova do Sul,39,2027,quantidade_produzida,soja,ssp370,38070.4609375,30 anos
Vila Nova do Sul,39,2028,quantidade_produzida,soja,ssp370,22581.1640625,30 anos
Vila Nova do Sul,39,2029,quantidade_produzida,soja,ssp370,28282.26953125,30 anos
Vila Nova do Sul,39,2030,quantidade_produzida,soja,ssp370,33152.04296875,30 anos
Vila Nova do Sul,39,2031,quantidade_produzida,soja,ssp370,29128.02734375,30 anos
Vila Nova do Sul,39,2032,quantidade_produzida,soja,ssp370,52162.5234375,30 anos
Vila Nova do Sul,39,2033,quantidade_produzida,soja,ssp370,47368.40625,30 anos
Vila Nova do Sul,39,2034,quantidade_produzida,soja,ssp370,49807.0703125,30 anos
Agudo,0,2025,quantidade_produzida,soja,ssp585,1643.200927734375,30 anos
Agudo,0,2026,quantidade_produzida,soja,ssp585,1663.357421875,30 anos
Agudo,0,2027,quantidade_produzida,soja,ssp585,1550.775634765625,30 anos
Agudo,0,2028,quantidade_produzida,soja,ssp585,1836.2998046875,30 anos
Agudo,0,2029,quantidade_produzida,soja,ssp585,2398.360595703125,30 anos
Agudo,0,2030,quantidade_produzida,soja,ssp585,2316.211669921875,30 anos
Agudo,0,2031,quantidade_produzida,soja,ssp585,3022.350830078125,30 anos
Agudo,0,2032,quantidade_produzida,soja,ssp585,2669.320068359375,30 anos
Agudo,0,2033,quantidade_produzida,soja,ssp585,3078.29931640625,30 anos
Agudo,0,2034,quantidade_produzida,soja,ssp585,3280.950927734375,30 anos
Cacapava do Sul,1,2025,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2026,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2027,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2028,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2029,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2030,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2031,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2032,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2033,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacapava do Sul,1,2034,quantidade_produzida,soja,ssp585,0.0,30 anos
Cacequi,2,2025,quantidade_produzida,soja,ssp585,75642.9921875,30 anos
Cacequi,2,2026,quantidade_produzida,soja,ssp585,82309.859375,30 anos
Cacequi,2,2027,quantidade_produzida,soja,ssp585,57017.3828125,30 anos
Cacequi,2,2028,quantidade_produzida,soja,ssp585,94503.59375,30 anos
Cacequi,2,2029,quantidade_produzida,soja,ssp585,113654.1875,30 anos
Cacequi,2,2030,quantidade_produzida,soja,ssp585,98045.0625,30 anos
Cacequi,2,2031,quantidade_produzida,soja,ssp585,131621.21875,30 anos
Cacequi,2,2032,quantidade_produzida,soja,ssp585,105452.5390625,30 anos
Cacequi,2,2033,quantidade_produzida,soja,ssp585,103523.9921875,30 anos
Cacequi,2,2034,quantidade_produzida,soja,ssp585,158232.875,30 anos
Cachoeira do Sul,3,2025,quantidade_produzida,soja,ssp585,416350.5625,30 anos
Cachoeira do Sul,3,2026,quantidade_produzida,soja,ssp585,397765.53125,30 anos
Cachoeira do Sul,3,2027,quantidade_produzida,soja,ssp585,394027.75,30 anos
Cachoeira do Sul,3,2028,quantidade_produzida,soja,ssp585,466485.0,30 anos
Cachoeira do Sul,3,2029,quantidade_produzida,soja,ssp585,563123.875,30 anos
Cachoeira do Sul,3,2030,quantidade_produzida,soja,ssp585,562700.3125,30 anos
Cachoeira do Sul,3,2031,quantidade_produzida,soja,ssp585,677282.4375,30 anos
Cachoeira do Sul,3,2032,quantidade_produzida,soja,ssp585,685897.0,30 anos
Cachoeira do Sul,3,2033,quantidade_produzida,soja,ssp585,723670.0,30 anos
Cachoeira do Sul,3,2034,quantidade_produzida,soja,ssp585,791545.75,30 anos
Capao do Cipo,4,2025,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2026,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2027,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2028,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2029,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2030,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2031,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2032,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2033,quantidade_produzida,soja,ssp585,0.0,30 anos
Capao do Cipo,4,2034,quantidade_produzida,soja,ssp585,0.0,30 anos
Cerro Branco,5,2025,quantidade_produzida,soja,ssp585,6227.98681640625,30 anos
Cerro Branco,5,2026,quantidade_produzida,soja,ssp585,5729.017578125,30 anos
Cerro Branco,5,2027,quantidade_produzida,soja,ssp585,5476.41162109375,30 anos
Cerro Branco,5,2028,quantidade_produzida,soja,ssp585,6746.08544921875,30 anos
Cerro Branco,5,2029,quantidade_produzida,soja,ssp585,8076.7841796875,30 anos
Cerro Branco,5,2030,quantidade_produzida,soja,ssp585,7906.529296875,30 anos
